"Resultat","Assemblage","Order.q","Method","Size","Diversity","CI_lower","CI_upper","Shadow_Size"
"res_endo","old_leaf","Shannon (q=1)","Rarefaction",3514360.71794872,198.9624458106,198.631503333151,199.293388288048,0.661884954896891
"res_endo","old_leaf","Shannon (q=1)","Rarefaction",3721087.23076923,198.966356837795,198.635410020174,199.297303655416,0.661893635242734
"res_endo","old_leaf","Shannon (q=1)","Rarefaction",3927813.74358974,198.969849716805,198.638899331723,199.300800101886,0.661900770163243
"res_endo","old_leaf","Shannon (q=1)","Rarefaction",4134540.25641026,198.972986673232,198.642033319436,199.303940027027,0.661906707591527
"res_endo","old_leaf","Shannon (q=1)","Observed",4257668,198.97470750629,198.643752610764,199.305662401816,0.661909791051357
"res_endo","old_leaf","Shannon (q=1)","Extrapolation",4341266.76923077,198.975830273203,198.644874376765,199.30678616964,0.661911792875401
"res_endo","old_leaf","Shannon (q=1)","Extrapolation",4547993.28205128,198.978512594342,198.647554302537,199.309470886146,0.661916583609013
"res_endo","old_leaf","Shannon (q=1)","Extrapolation",4754719.79487179,198.981066074098,198.650105496327,199.31202665187,0.661921155543439
"res_endo","old_leaf","Shannon (q=1)","Extrapolation",4961446.30769231,198.983496901181,198.652534141869,199.314459660493,0.661925518623605
"res_endo","old_leaf","Shannon (q=1)","Extrapolation",5168172.82051282,198.985810967032,198.654846125859,199.316775808205,0.66192968234617
"res_endo","old_leaf","Shannon (q=1)","Extrapolation",5374899.33333333,198.988013880106,198.657047052216,199.318980707995,0.661933655779364
"res_endo","old_leaf","Shannon (q=1)","Extrapolation",5581625.84615385,198.990110979464,198.659142255673,199.321079703255,0.66193744758209
"res_endo","old_leaf","Shannon (q=1)","Extrapolation",5788352.35897436,198.992107347715,198.661136814705,199.323077880726,0.661941066021882
"res_endo","old_leaf","Shannon (q=1)","Extrapolation",5995078.87179487,198.994007823331,198.663035563834,199.324980082827,0.66194451899247
"res_endo","old_leaf","Shannon (q=1)","Extrapolation",6201805.38461538,198.995817012373,198.664843105357,199.326790919388,0.661947814030384
"res_endo","old_leaf","Shannon (q=1)","Extrapolation",6408531.8974359,198.997539299659,198.666563820493,199.328514778824,0.661950958331033
"res_endo","old_leaf","Shannon (q=1)","Extrapolation",6615258.41025641,198.999178859388,198.668201880006,199.33015583877,0.661953958763718
"res_endo","old_leaf","Shannon (q=1)","Extrapolation",6821984.92307692,199.000739665258,198.669761254315,199.331718076202,0.661956821886577
"res_endo","old_leaf","Shannon (q=1)","Extrapolation",7028711.43589744,199.002225500096,198.671245723116,199.333205277076,0.661959553960173
"res_endo","old_leaf","Shannon (q=1)","Extrapolation",7235437.94871795,199.003639965025,198.672658884545,199.334621045506,0.661962160961195
"res_endo","old_leaf","Shannon (q=1)","Extrapolation",7442164.46153846,199.004986488195,198.674004163898,199.335968812493,0.66196464859496
"res_endo","old_leaf","Shannon (q=1)","Extrapolation",7648890.97435897,199.00626833309,198.675284821936,199.337251844244,0.661967022307806
"res_endo","old_leaf","Shannon (q=1)","Extrapolation",7855617.48717949,199.007488606435,198.676503962786,199.338473250085,0.661969287298632
"res_endo","old_leaf","Shannon (q=1)","Extrapolation",8062344,199.008650265731,198.677664541466,199.339635989996,0.661971448530153
"res_endo","old_leaf","Simpson (q=2)","Rarefaction",10,8.45838398132074,8.45509857670621,8.46166938593528,0.00657080922906772
"res_endo","old_leaf","Simpson (q=2)","Rarefaction",206736.512820513,49.3687430953656,49.2443958227283,49.493090368003,0.248694545274688
"res_endo","old_leaf","Simpson (q=2)","Rarefaction",413463.025641026,49.3745189007295,49.2501422314659,49.498895569993,0.248753338527067
"res_endo","old_leaf","Simpson (q=2)","Rarefaction",620189.538461538,49.3764445395921,49.2520580687814,49.5008310104028,0.248772941621425
"res_endo","old_leaf","Simpson (q=2)","Rarefaction",826916.051282051,49.3774074202304,49.2530160483202,49.5017987921407,0.248782743820527
"res_endo","old_leaf","Simpson (q=2)","Rarefaction",1033642.56410256,49.3779851628055,49.2535908486215,49.5023794769896,0.248788628368175
"res_endo","old_leaf","Simpson (q=2)","Rarefaction",1240369.07692308,49.378370339236,49.2539740645051,49.5027666139668,0.248792549461683
"res_endo","old_leaf","Simpson (q=2)","Rarefaction",1447095.58974359,49.3786454680691,49.2542477927646,49.5030431433735,0.248795350608901
"res_endo","old_leaf","Simpson (q=2)","Rarefaction",1653822.1025641,49.3788518218248,49.2544530962169,49.5032505474327,0.248797451215836
"res_endo","old_leaf","Simpson (q=2)","Rarefaction",1860548.61538462,49.3790123167553,49.2546127741317,49.5034118593789,0.248799085247185
"res_endo","old_leaf","Simpson (q=2)","Rarefaction",2067275.12820513,49.3791407194706,49.2547405231867,49.5035409157544,0.248800392567716
"res_endo","old_leaf","Simpson (q=2)","Rarefaction",2274001.64102564,49.3792457683751,49.2548450373001,49.5036464994501,0.248801462149999
"res_endo","old_leaf","Simpson (q=2)","Rarefaction",2480728.15384615,49.379333296848,49.2549321202492,49.5037344734469,0.248802353197718
"res_endo","old_leaf","Simpson (q=2)","Rarefaction",2687454.66666667,49.3794073789521,49.2550058253774,49.5038089325269,0.248803107149541
"res_endo","old_leaf","Simpson (q=2)","Rarefaction",2894181.17948718,49.3794708831001,49.2550690061155,49.5038727600846,0.248803753969057
"res_endo","old_leaf","Simpson (q=2)","Rarefaction",3100907.69230769,49.3795259036007,49.2551237465886,49.5039280606128,0.24880431402417
"res_endo","old_leaf","Simpson (q=2)","Rarefaction",3307634.20512821,49.3795740704741,49.2551716688047,49.5039764721435,0.248804803338786
"res_endo","old_leaf","Simpson (q=2)","Rarefaction",3514360.71794872,49.3796165478967,49.2552139306787,49.5040191651147,0.248805234435991
"res_endo","old_leaf","Simpson (q=2)","Rarefaction",3721087.23076923,49.3796543232235,49.2552515137695,49.5040571326774,0.248805618907866
"res_endo","old_leaf","Simpson (q=2)","Rarefaction",3927813.74358974,49.3796880979112,49.2552851165296,49.5040910792929,0.248805962763313
"res_endo","old_leaf","Simpson (q=2)","Rarefaction",4134540.25641026,49.3797185104155,49.2553153744642,49.5041216463668,0.248806271902552
"res_endo","old_leaf","Simpson (q=2)","Observed",4257668,49.379735224835,49.2553320035953,49.5041384460748,0.248806442479562
"res_endo","old_leaf","Simpson (q=2)","Extrapolation",4341266.76923077,49.3797460298173,49.2553427535752,49.5041493060594,0.248806552484183
"res_endo","old_leaf","Simpson (q=2)","Extrapolation",4547993.28205128,49.3797710432126,49.2553676396408,49.5041744467844,0.248806807143566
"res_endo","old_leaf","Simpson (q=2)","Extrapolation",4754719.79487179,49.3797938815567,49.2553903617272,49.5041974013863,0.248807039659042
"res_endo","old_leaf","Simpson (q=2)","Extrapolation",4961446.30769231,49.3798148167279,49.2554111903287,49.5042184431272,0.248807252798557
"res_endo","old_leaf","Simpson (q=2)","Extrapolation",5168172.82051282,49.3798340771044,49.2554303526608,49.5042378015479,0.248807448887163
"res_endo","old_leaf","Simpson (q=2)","Extrapolation",5374899.33333333,49.3798518559295,49.2554480409833,49.5042556708756,0.248807629892283
"res_endo","old_leaf","Simpson (q=2)","Extrapolation",5581625.84615385,49.3798683178183,49.2554644190734,49.5042722165632,0.248807797489803
"res_endo","old_leaf","Simpson (q=2)","Extrapolation",5788352.35897436,49.3798836038698,49.2554796273117,49.504287580428,0.248807953116241
"res_endo","old_leaf","Simpson (q=2)","Extrapolation",5995078.87179487,49.3798978357212,49.2554937867162,49.5043018847262,0.248808098009988
"res_endo","old_leaf","Simpson (q=2)","Extrapolation",6201805.38461538,49.3799111187914,49.2555070021692,49.5043152354135,0.248808233244262
"res_endo","old_leaf","Simpson (q=2)","Extrapolation",6408531.8974359,49.3799235448971,49.2555193650201,49.504327724774,0.248808359753866
"res_endo","old_leaf","Simpson (q=2)","Extrapolation",6615258.41025641,49.379935194378,49.2555309551997,49.5043394335564,0.248808478356722
"res_endo","old_leaf","Simpson (q=2)","Extrapolation",6821984.92307692,49.3799461378359,49.2555418429501,49.5043504327217,0.248808589771599
"res_endo","old_leaf","Simpson (q=2)","Extrapolation",7028711.43589744,49.3799564375663,49.2555520902499,49.5043607848826,0.248808694632743
"res_endo","old_leaf","Simpson (q=2)","Extrapolation",7235437.94871795,49.3799661487454,49.2555617519944,49.5043705454963,0.248808793501894
"res_endo","old_leaf","Simpson (q=2)","Extrapolation",7442164.46153846,49.3799753204188,49.2555708769796,49.504379763858,0.248808886878379
"res_endo","old_leaf","Simpson (q=2)","Extrapolation",7648890.97435897,49.3799839963298,49.2555795087261,49.5043884839336,0.248808975207538
"res_endo","old_leaf","Simpson (q=2)","Extrapolation",7855617.48717949,49.3799922156174,49.2555876861735,49.5043967450613,0.248809058887844
"res_endo","old_leaf","Simpson (q=2)","Extrapolation",8062344,49.3800000134061,49.2555954442676,49.5044045825445,0.248809138276883
"res_endo","root","Richness (q=0)","Rarefaction",10,9.75451534410386,9.75410654038534,9.75492414782237,0.0008176074370283
"res_endo","root","Richness (q=0)","Rarefaction",206736.512820513,1981.43807171285,1977.87825759815,1984.99788582755,7.11962822939631
"res_endo","root","Richness (q=0)","Rarefaction",413463.025641026,2119.92616483636,2115.43842900525,2124.41390066747,8.97547166222375
"res_endo","root","Richness (q=0)","Rarefaction",620189.538461538,2191.33986427978,2186.05536654153,2196.62436201802,10.5689954764848
"res_endo","root","Richness (q=0)","Rarefaction",826916.051282051,2237.44932959814,2231.54851747302,2243.35014172326,11.8016242502381
"res_endo","root","Richness (q=0)","Rarefaction",1033642.56410256,2270.35604506527,2264.01660397425,2276.69548615629,12.6788821820373
"res_endo","root","Richness (q=0)","Rarefaction",1240369.07692308,2295.24013355793,2288.59477007202,2301.88549704384,13.2907269718189
"res_endo","root","Richness (q=0)","Rarefaction",1447095.58974359,2314.7870102001,2307.92107863308,2321.65294176712,13.7318631340413
"res_endo","root","Richness (q=0)","Rarefaction",1653822.1025641,2330.55852375499,2323.52088714246,2337.59616036751,14.0752732250539
"res_endo","root","Richness (q=0)","Rarefaction",1860548.61538462,2343.53716459144,2336.35223865166,2350.72209053122,14.3698518795618
"res_endo","root","Richness (q=0)","Rarefaction",2067275.12820513,2354.37811032544,2347.05546814816,2361.70075250272,14.6452843545603
"res_endo","root","Richness (q=0)","Rarefaction",2274001.64102564,2363.53880357563,2356.07987396887,2370.99773318239,14.9178592135177
"res_endo","root","Richness (q=0)","Rarefaction",2480728.15384615,2371.35070915502,2363.75307159913,2378.94834671091,15.1952751117806
"res_endo","root","Richness (q=0)","Rarefaction",2687454.66666667,2378.06140410902,2370.32134540109,2385.80146281696,15.480117415872
"res_endo","root","Richness (q=0)","Rarefaction",2894181.17948718,2383.86043819992,2375.97433798166,2391.74653841817,15.772200436515
"res_endo","root","Richness (q=0)","Rarefaction",3100907.69230769,2388.89586841632,2380.86083144433,2396.9309053883,16.0700739439717
"res_endo","root","Richness (q=0)","Rarefaction",3307634.20512821,2393.28524170309,2385.09926430191,2401.47121910427,16.3719548023646
"res_endo","root","Richness (q=0)","Rarefaction",3514360.71794872,2397.1230952003,2388.78495713809,2405.4612332625,16.6762761244072
"res_endo","root","Richness (q=0)","Rarefaction",3721087.23076923,2400.4862612034,2391.99526782995,2408.97725457686,16.9819867469123
"res_endo","root","Richness (q=0)","Rarefaction",3927813.74358974,2403.43771205763,2394.79336710504,2412.08205701022,17.2886899051755
"res_endo","root","Richness (q=0)","Rarefaction",4134540.25641026,2406.02939940494,2397.23105916093,2414.82773964895,17.59668048802
"res_endo","root","Richness (q=0)","Rarefaction",4341266.76923077,2408.30441836646,2399.35095759477,2417.25787913815,17.9069215433738
"res_endo","root","Richness (q=0)","Rarefaction",4547993.28205128,2410.29866578032,2401.1881722611,2419.40915929955,18.2209870384504
"res_endo","root","Richness (q=0)","Rarefaction",4754719.79487179,2412.04214820685,2402.77165345468,2421.31264295902,18.5409895043331
"res_endo","root","Richness (q=0)","Rarefaction",4961446.30769231,2413.56001424786,2404.12526222687,2422.99476626885,18.8695040419752
"res_endo","root","Richness (q=0)","Rarefaction",5168172.82051282,2414.87338380065,2405.26863587705,2424.47813172424,19.2094958471862
"res_endo","root","Richness (q=0)","Observed",5374896,2416,2406.21787572905,2425.78212427095,19.5642485418994
"res_endo","root","Richness (q=0)","Extrapolation",5374899.33333333,2416.00001674449,2406.21788954449,2425.78214394449,19.5642544000002
"res_endo","root","Richness (q=0)","Extrapolation",5581625.84615385,2416.95721291999,2406.98874028381,2426.92568555618,19.9369452723713
"res_endo","root","Richness (q=0)","Extrapolation",5788352.35897436,2417.76861712418,2407.60411830923,2427.93311593913,20.3289976298965
"res_endo","root","Richness (q=0)","Extrapolation",5995078.87179487,2418.45643514876,2408.08614034257,2428.82672995496,20.7405896123837
"res_endo","root","Richness (q=0)","Extrapolation",6201805.38461538,2419.03949058834,2408.45397299343,2429.62500818324,21.1710351898182
"res_endo","root","Richness (q=0)","Extrapolation",6408531.8974359,2419.53373998783,2408.72427275637,2430.34320721929,21.6189344629202
"res_endo","root","Richness (q=0)","Extrapolation",6615258.41025641,2419.95270952713,2408.91153738541,2430.99388166885,22.0823442834389
"res_endo","root","Richness (q=0)","Extrapolation",6821984.92307692,2420.30786519356,2409.02839186786,2431.58733851926,22.5589466513966
"res_endo","root","Richness (q=0)","Extrapolation",7028711.43589744,2420.60892657289,2409.08582596983,2432.13202717594,23.0462012061016
"res_endo","root","Richness (q=0)","Extrapolation",7235437.94871795,2420.86413284633,2409.09339548598,2432.63487020668,23.5414747207005
"res_endo","root","Richness (q=0)","Extrapolation",7442164.46153846,2421.08046827318,2409.05939568838,2433.10154085797,24.042145169592
"res_endo","root","Richness (q=0)","Extrapolation",7648890.97435897,2421.26385332982,2408.99101283251,2433.53669382712,24.5456809946136
"res_endo","root","Richness (q=0)","Extrapolation",7855617.48717949,2421.41930673608,2408.8944577399,2433.94415573226,25.0496979923582
"res_endo","root","Richness (q=0)","Extrapolation",8062344,2421.55108280312,2408.77508424592,2434.32708136033,25.5519971144086
"res_endo","root","Shannon (q=1)","Rarefaction",10,9.66087254786208,9.66030626859398,9.66143882713018,0.00113255853619165
"res_endo","root","Shannon (q=1)","Rarefaction",206736.512820513,411.38483736409,410.863947157644,411.905727570535,1.04178041289151
"res_endo","root","Shannon (q=1)","Rarefaction",413463.025641026,412.539917124006,412.017400371551,413.062433876461,1.04503350491029
"res_endo","root","Shannon (q=1)","Rarefaction",620189.538461538,412.938552392577,412.415517725484,413.46158705967,1.04606933418529
"res_endo","root","Shannon (q=1)","Rarefaction",826916.051282051,413.141329981383,412.618044324767,413.664615637998,1.04657131323108
"res_endo","root","Shannon (q=1)","Rarefaction",1033642.56410256,413.264260044114,412.740821250197,413.78769883803,1.04687758783314
"res_endo","root","Shannon (q=1)","Rarefaction",1240369.07692308,413.346766671692,412.823219611874,413.870313731509,1.04709411963427
"res_endo","root","Shannon (q=1)","Rarefaction",1447095.58974359,413.405970581833,412.882339852934,413.929601310733,1.04726145779898
"res_endo","root","Shannon (q=1)","Rarefaction",1653822.1025641,413.450513024118,412.926814229992,413.974211818245,1.04739758825269
"res_endo","root","Shannon (q=1)","Rarefaction",1860548.61538462,413.48523332789,412.961477496424,414.008989159357,1.04751166293249
"res_endo","root","Shannon (q=1)","Rarefaction",2067275.12820513,413.513048131853,412.989243631856,414.036852631849,1.04760899999269
"res_endo","root","Shannon (q=1)","Rarefaction",2274001.64102564,413.535827387192,413.011980854091,414.059673920293,1.04769306620176
"res_endo","root","Shannon (q=1)","Rarefaction",2480728.15384615,413.554819596162,413.030936433494,414.07870275883,1.0477663253364
"res_endo","root","Shannon (q=1)","Rarefaction",2687454.66666667,413.570892519925,413.046977195325,414.094807844524,1.04783064919832
"res_endo","root","Shannon (q=1)","Rarefaction",2894181.17948718,413.584669832942,413.060726075141,414.108613590743,1.04788751560193
"res_endo","root","Shannon (q=1)","Rarefaction",3100907.69230769,413.596604853142,413.072635792051,414.120573914233,1.04793812218179
"res_endo","root","Shannon (q=1)","Rarefaction",3307634.20512821,413.607045448651,413.083053712134,414.131037185168,1.04798347303347
"res_endo","root","Shannon (q=1)","Rarefaction",3514360.71794872,413.616253404291,413.092241205237,414.140265603345,1.04802439810737
"res_endo","root","Shannon (q=1)","Rarefaction",3721087.23076923,413.624431492715,413.100400691379,414.148462294051,1.04806160267219
"res_endo","root","Shannon (q=1)","Rarefaction",3927813.74358974,413.631744187218,413.107696344067,414.155792030369,1.04809568630264
"res_endo","root","Shannon (q=1)","Rarefaction",4134540.25641026,413.638319844105,413.114256260393,414.162383427818,1.04812716742481
"res_endo","root","Shannon (q=1)","Rarefaction",4341266.76923077,413.644265062098,413.120186824137,414.16834330006,1.0481564759225
"res_endo","root","Shannon (q=1)","Rarefaction",4547993.28205128,413.649664689809,413.125572697993,414.173756681626,1.04818398363238
"res_endo","root","Shannon (q=1)","Rarefaction",4754719.79487179,413.654590057431,413.130485044699,414.178695070164,1.04821002546464
"res_endo","root","Shannon (q=1)","Rarefaction",4961446.30769231,413.659100406989,413.134982988746,414.183217825232,1.04823483648579
"res_endo","root","Shannon (q=1)","Rarefaction",5168172.82051282,413.66324548632,413.139116159022,414.187374813617,1.04825865459566
"res_endo","root","Shannon (q=1)","Observed",5374896,413.667067208271,413.142926362739,414.191208053804,1.04828169106497
"res_endo","root","Shannon (q=1)","Extrapolation",5374899.33333333,413.667067267499,413.142926421783,414.191208113215,1.04828169143252
"res_endo","root","Shannon (q=1)","Extrapolation",5581625.84615385,413.67066972282,413.146517609422,414.194821836218,1.04830422679561
"res_endo","root","Shannon (q=1)","Extrapolation",5788352.35897436,413.674134338971,413.14997122122,414.198297456721,1.04832623550067
"res_endo","root","Shannon (q=1)","Extrapolation",5995078.87179487,413.67746639003,413.153292527566,414.201640252495,1.04834772492859
"res_endo","root","Shannon (q=1)","Extrapolation",6201805.38461538,413.680670948279,413.156486596945,414.204855299612,1.04836870266718
"res_endo","root","Shannon (q=1)","Extrapolation",6408531.8974359,413.683752891918,413.159558303676,414.20794748016,1.04838917648408
"res_endo","root","Shannon (q=1)","Extrapolation",6615258.41025641,413.686716912497,413.162512335346,414.210921489648,1.04840915430157
"res_endo","root","Shannon (q=1)","Extrapolation",6821984.92307692,413.689567522054,413.165353199967,414.213781844141,1.04842864417344
"res_endo","root","Shannon (q=1)","Extrapolation",7028711.43589744,413.692309059986,413.168085232855,414.216532887117,1.04844765426219
"res_endo","root","Shannon (q=1)","Extrapolation",7235437.94871795,413.694945699652,413.170712603242,414.219178796061,1.04846619281943
"res_endo","root","Shannon (q=1)","Extrapolation",7442164.46153846,413.697481454728,413.173239320645,414.221723588812,1.04848426816659
"res_endo","root","Shannon (q=1)","Extrapolation",7648890.97435897,413.699920185319,413.17566924098,414.224171129658,1.04850188867749
"res_endo","root","Shannon (q=1)","Extrapolation",7855617.48717949,413.702265603828,413.178006072447,414.226525135209,1.04851906276167
"res_endo","root","Shannon (q=1)","Extrapolation",8062344,413.704521280616,413.180253381191,414.228789180041,1.04853579884968
"res_endo","root","Simpson (q=2)","Rarefaction",10,9.5155215159823,9.51471215869655,9.51633087326805,0.00161871457149942
"res_endo","root","Simpson (q=2)","Rarefaction",206736.512820513,176.616604661882,176.306897608091,176.926311715672,0.619414107580383
"res_endo","root","Simpson (q=2)","Rarefaction",413463.025641026,176.691650371005,176.38167936436,177.00162137765,0.619942013289347
"res_endo","root","Simpson (q=2)","Rarefaction",620189.538461538,176.716680643721,176.406621574392,177.02673971305,0.620118138658029
"res_endo","root","Simpson (q=2)","Rarefaction",826916.051282051,176.729198542186,176.419095426686,177.039301657687,0.620206231000566
"res_endo","root","Simpson (q=2)","Rarefaction",1033642.56410256,176.736710251481,176.426580703504,177.046839799459,0.620259095954395
"res_endo","root","Simpson (q=2)","Rarefaction",1240369.07692308,176.741718449638,176.431571278485,177.051865620792,0.620294342306408
"res_endo","root","Simpson (q=2)","Rarefaction",1447095.58974359,176.745295840543,176.435136080434,177.055455600652,0.620319520217436
"res_endo","root","Simpson (q=2)","Rarefaction",1653822.1025641,176.747979016471,176.437809814055,177.058148218887,0.6203384048315
"res_endo","root","Simpson (q=2)","Rarefaction",1860548.61538462,176.750065908999,176.439889362231,177.060242455768,0.620353093536664
"res_endo","root","Simpson (q=2)","Rarefaction",2067275.12820513,176.751735584239,176.441553161711,177.061918006766,0.620364845054098
"res_endo","root","Simpson (q=2)","Rarefaction",2274001.64102564,176.75310164552,176.442914415515,177.063288875524,0.620374460008236
"res_endo","root","Simpson (q=2)","Rarefaction",2480728.15384615,176.754240056728,176.444048820235,177.064431293222,0.620382472987217
"res_endo","root","Simpson (q=2)","Rarefaction",2687454.66666667,176.755203370846,176.445008744392,177.0653979973,0.620389252907614
"res_endo","root","Simpson (q=2)","Rarefaction",2894181.17948718,176.756028983246,176.445831450976,177.066226515517,0.620395064541015
"res_endo","root","Simpson (q=2)","Rarefaction",3100907.69230769,176.756744680573,176.44654462993,177.066944731217,0.620400101286407
"res_endo","root","Simpson (q=2)","Rarefaction",3307634.20512821,176.757370797972,176.447168543764,177.06757305218,0.620404508415277
"res_endo","root","Simpson (q=2)","Rarefaction",3514360.71794872,176.757923214446,176.44771901597,177.068127412922,0.620408396952485
"res_endo","root","Simpson (q=2)","Rarefaction",3721087.23076923,176.758414364523,176.448208437767,177.068620291279,0.62041185351228
"res_endo","root","Simpson (q=2)","Rarefaction",3927813.74358974,176.758853765708,176.448646292527,177.069061238889,0.620414946361961
"res_endo","root","Simpson (q=2)","Rarefaction",4134540.25641026,176.759249270294,176.449040405205,177.069458135383,0.620417730178929
"res_endo","root","Simpson (q=2)","Rarefaction",4341266.76923077,176.759607045544,176.449396920959,177.069817170129,0.620420249169626
"res_endo","root","Simpson (q=2)","Rarefaction",4547993.28205128,176.759932315784,176.449721046681,177.070143584888,0.62042253820681
"res_endo","root","Simpson (q=2)","Rarefaction",4754719.79487179,176.760229305903,176.450016991994,177.070441619813,0.620424627818636
"res_endo","root","Simpson (q=2)","Rarefaction",4961446.30769231,176.760501550789,176.450288278986,177.070714822593,0.620426543606357
"res_endo","root","Simpson (q=2)","Rarefaction",5168172.82051282,176.760752021356,176.450537866828,177.070966175884,0.620428309055455
"res_endo","root","Simpson (q=2)","Observed",5374896,176.760983243521,176.45076827574,177.071198211302,0.620429935562129
"res_endo","root","Simpson (q=2)","Extrapolation",5374899.33333333,176.760983247106,176.450768279312,177.071198214899,0.62042993558731
"res_endo","root","Simpson (q=2)","Extrapolation",5581625.84615385,176.761197326374,176.450981605154,177.071413047593,0.620431442438985
"res_endo","root","Simpson (q=2)","Extrapolation",5788352.35897436,176.761396114757,176.451179693925,177.071612535588,0.620432841663444
"res_endo","root","Simpson (q=2)","Extrapolation",5995078.87179487,176.761581194021,176.451364121824,177.071798266218,0.620434144394039
"res_endo","root","Simpson (q=2)","Extrapolation",6201805.38461538,176.761753935037,176.451536254897,177.071971615177,0.620435360279828
"res_endo","root","Simpson (q=2)","Extrapolation",6408531.8974359,176.761915531794,176.451697282932,177.072133780656,0.620436497724711
"res_endo","root","Simpson (q=2)","Extrapolation",6615258.41025641,176.762067029038,176.451848246997,177.072285811079,0.620437564082181
"res_endo","root","Simpson (q=2)","Extrapolation",6821984.92307692,176.76220934488,176.451990061973,177.072428627787,0.620438565814538
"res_endo","root","Simpson (q=2)","Extrapolation",7028711.43589744,176.762343289424,176.452123535112,177.072563043736,0.620439508623804
"res_endo","root","Simpson (q=2)","Extrapolation",7235437.94871795,176.76246958019,176.45224938141,177.07268977897,0.62044039756023
"res_endo","root","Simpson (q=2)","Extrapolation",7442164.46153846,176.762588854978,176.452368236421,177.072809473534,0.620441237113141
"res_endo","root","Simpson (q=2)","Extrapolation",7648890.97435897,176.762701682636,176.452480666993,177.072922698279,0.620442031286473
"res_endo","root","Simpson (q=2)","Extrapolation",7855617.48717949,176.762808572137,176.452587180306,177.073029963968,0.620442783662611
"res_endo","root","Simpson (q=2)","Extrapolation",8062344,176.762909980251,176.452688231523,177.07313172898,0.620443497456733
"res_endo","young_leaf","Richness (q=0)","Rarefaction",10,9.14913871468231,9.14670993878508,9.15156749057954,0.00485755179445846
"res_endo","young_leaf","Richness (q=0)","Rarefaction",206736.512820513,2128.27192547167,2122.50603935377,2134.03781158957,11.5317722358004
"res_endo","young_leaf","Richness (q=0)","Rarefaction",413463.025641026,2285.70453216333,2279.41109676052,2291.99796756615,12.5868708056232
"res_endo","young_leaf","Richness (q=0)","Rarefaction",620189.538461538,2353.69004993199,2347.42078372835,2359.95931613563,12.5385324072786
"res_endo","young_leaf","Richness (q=0)","Rarefaction",826916.051282051,2391.17819624585,2385.08162088252,2397.27477160919,12.1931507266718
"res_endo","young_leaf","Richness (q=0)","Rarefaction",1033642.56410256,2414.39543801729,2408.51321693266,2420.27765910192,11.7644421692557
"res_endo","young_leaf","Richness (q=0)","Rarefaction",1240369.07692308,2429.79862801181,2424.11764164182,2435.4796143818,11.3619727399855
"res_endo","young_leaf","Richness (q=0)","Rarefaction",1447095.58974359,2440.47611942499,2434.95535173912,2445.99688711085,11.0415353717326
"res_endo","young_leaf","Richness (q=0)","Rarefaction",1653822.1025641,2448.09155516836,2442.67563646094,2453.50747387578,10.8318374148412
"res_endo","young_leaf","Richness (q=0)","Rarefaction",1860548.61538462,2453.61984557353,2448.24707614137,2458.99261500569,10.7455388643193
"res_endo","young_leaf","Richness (q=0)","Rarefaction",2067275.12820513,2457.66794545335,2452.27573121566,2463.06015969105,10.7844284753846
"res_endo","young_leaf","Richness (q=0)","Rarefaction",2274001.64102564,2460.63012075817,2455.15821433377,2466.10202718258,10.9438128488173
"res_endo","young_leaf","Richness (q=0)","Rarefaction",2480728.15384615,2462.76974678609,2457.16130447159,2468.3781891006,11.2168846290051
"res_endo","young_leaf","Richness (q=0)","Rarefaction",2687454.66666667,2464.26559156669,2458.46630263063,2470.06488050275,11.5985778721169
"res_endo","young_leaf","Richness (q=0)","Observed",2832955,2465,2459.03407241659,2470.96592758341,11.9318551668239
"res_endo","young_leaf","Richness (q=0)","Extrapolation",2894181.17948718,2465.24025818695,2459.19609639647,2471.28441997743,12.0883235809606
"res_endo","young_leaf","Richness (q=0)","Extrapolation",3100907.69230769,2465.82430469593,2459.48239844698,2472.16621094489,12.6838124979113
"res_endo","young_leaf","Richness (q=0)","Extrapolation",3307634.20512821,2466.17050440547,2459.48613174074,2472.85487707021,13.3687453294751
"res_endo","young_leaf","Richness (q=0)","Extrapolation",3514360.71794872,2466.37571792365,2459.316008417,2473.4354274303,14.1194190132983
"res_endo","young_leaf","Richness (q=0)","Extrapolation",3721087.23076923,2466.4973603944,2459.04249024308,2473.95223054572,14.9097403026381
"res_endo","young_leaf","Richness (q=0)","Extrapolation",3927813.74358974,2466.56946524803,2458.71184681701,2474.42708367906,15.7152368620491
"res_endo","young_leaf","Richness (q=0)","Extrapolation",4134540.25641026,2466.61220615821,2458.35452398378,2474.86988833265,16.5153643488693
"res_endo","young_leaf","Richness (q=0)","Extrapolation",4341266.76923077,2466.63754128215,2457.99041094406,2475.28467162024,17.2942606761799
"res_endo","young_leaf","Richness (q=0)","Extrapolation",4547993.28205128,2466.65255894327,2457.63228554471,2475.67283234183,18.0405467971141
"res_endo","young_leaf","Richness (q=0)","Extrapolation",4754719.79487179,2466.66146081981,2457.28811731173,2476.03480432789,18.7466870161525
"res_endo","young_leaf","Richness (q=0)","Extrapolation",4961446.30769231,2466.66673750074,2456.96262422983,2476.37085077164,19.4082265418083
"res_endo","young_leaf","Richness (q=0)","Extrapolation",5168172.82051282,2466.66986530884,2456.65833162494,2476.68139899274,20.0230673677961
"res_endo","young_leaf","Richness (q=0)","Extrapolation",5374899.33333333,2466.67171934998,2456.37629551381,2476.96714318615,20.5908476723416
