""	"old_leaf"	"root"	"young_leaf"
"3805"	85	12	33
"3806"	23	187	13
"3807"	28	108	83
"3808"	5	15	19
"3809"	0	253	0
"3810"	0	130	0
"3811"	3	33	0
"3812"	0	90	0
"3813"	385	6	172
"3814"	396	145	680
"3815"	133	3	0
"3816"	84	164	137
"3817"	95	132	137
"3818"	0	93	2
"3819"	94	8	22
"3820"	3	30	56
"3821"	0	22	0
"3822"	0	21	0
"3823"	0	405	0
"3824"	0	0	0
"3825"	31	17	13
"3826"	0	5	0
"3827"	37	7	26
"3828"	0	30	0
"3829"	107	1280	27
"3830"	9	13	38
"3831"	0	119	0
"3832"	0	163	0
"3833"	743	0	818
"3834"	2525	21	64
"3835"	7	105	0
"3836"	0	0	0
"3837"	0	173	0
"3838"	127	5	98
"3839"	238	7	12
"3840"	0	33	0
"3841"	40	56	43
"3842"	32	63	77
"3843"	37	67	42
"3844"	0	361	0
"3845"	16	29	2
"3846"	47	24	233
"3847"	0	0	0
"3848"	303	7	271
"3849"	0	2019	5
"3850"	0	13	0
"3851"	0	30	0
"3852"	137	341	100
"3853"	0	413	0
"3854"	11	37	19
"3855"	55	274	126
"3856"	24	1604	34
"3857"	0	115	0
"3858"	0	14	0
"3859"	0	6	0
"3860"	150	122	63
"3861"	28	1847	0
"3862"	0	31	0
"3863"	1425	220	1303
"3864"	92	92	153
"3865"	0	59	0
"3866"	0	0	0
"3867"	2	136	9
"3868"	41	11	34
"3869"	68	141	266
"3870"	0	425	0
"3871"	12	1593	32
"3872"	0	26167	0
"3873"	619	1046	424
"3874"	0	5839	0
"3875"	0	0	0
"3876"	31	325	598
"3877"	0	17	0
"3878"	4	76	3
"3879"	0	61	0
"3880"	337	3	12
"3881"	19	8	444
"3882"	180	11	10
"3883"	0	208	0
"3884"	0	132	0
"3885"	0	112	0
"3886"	31	8	110
"3887"	44	25	53
"3888"	0	26	0
"3889"	0	610	0
"3890"	206	76	1216
"3891"	12	2804	66
"3892"	10	250	6
"3893"	7	4	0
"3894"	29	113	21
"3895"	0	20	22
"3896"	11	9	63
"3897"	172	6	230
"3898"	0	2504	20
"3899"	1	129	0
"3900"	1326	231	1631
"3901"	0	96	0
"3902"	1	12	8
"3903"	1562	0	1613
"3904"	162	35	10
"3905"	0	8	1
"3906"	1	21	4
"3907"	27	10	47
"3908"	0	3	2
"3909"	36	11	131
"3910"	83	91	14
"3911"	225	0	2
"3912"	0	13	0
"3913"	7	98	3
"3914"	44	14	87
"3915"	2	7	58
"3916"	85	71	25
"3917"	0	0	0
"3918"	6	45	33
"3919"	0	3	0
"3920"	0	55479	0
"3921"	0	26	0
"3922"	27	42	43
"3923"	0	9	0
"3924"	69	1023	69
"3925"	127	68	312
"3926"	0	94	0
"3927"	0	34	0
"3928"	31	16	132
"3929"	6	201	6
"3930"	378	2	27
"3931"	6	24	28
"3932"	0	23	6
"3933"	14	137	0
"3934"	0	98	0
"3935"	29	323	144
"3936"	27	57	576
"3937"	0	28	0
"3938"	109	0	8
"3939"	28	8	78
"3940"	62	62	23
"3941"	0	34	0
"3942"	1940	316	95
"3943"	0	2	0
"3944"	199	1201	94
"3945"	0	30	0
"3946"	0	13	0
"3947"	3087	6033	22925
"3948"	1352	27	18
"3949"	106	59	5
"3950"	0	420	0
"3951"	3	36	0
"3952"	0	265	7
"3953"	93	277	67
"3954"	0	20	0
"3955"	0	3	0
"3956"	38	2275	0
"3957"	352	146	67
"3958"	288	2819	926
"3959"	14	74	41
"3960"	621	10735	2511
"3961"	6	29	0
"3962"	0	9	0
"3963"	32	299	84
"3964"	1112	50	269
"3965"	0	0	0
"3966"	0	196	0
"3967"	38	144	96
"3968"	123	1772	143
"3969"	69	6684	37
"3970"	70	313	54
"3971"	224	2658	174
"3972"	18	73	11
"3973"	0	587	0
"3974"	98	10	100
"3975"	406	15	92
"3976"	134	147	225
"3977"	0	132	0
"3978"	3	116	9
"3979"	9	797	50
"3980"	0	0	0
"3981"	4911	6	2833
"3982"	257	1015	669
"3983"	3	121	16
"3984"	75	8	16
"3985"	10	203	0
"3986"	210	24	533
"3987"	0	66	0
"3988"	0	11	87
"3989"	19	10	14
"3990"	0	7	0
"3991"	4	0	135
"3992"	27	227	70
"3993"	0	35	0
"3994"	52	752	51
"3995"	9	8	4
"3996"	0	329	0
"3997"	0	383	0
"3998"	0	559	8
"3999"	171	7745	9
"4000"	12	8	60
"4001"	700	52	563
"4002"	789	3	34
"4003"	8	97	0
"4004"	1	210	7
"4005"	0	0	0
"4006"	63	9	223
"4007"	40	616	102
"4008"	24	15	28
"4009"	71	60	185
"4010"	0	0	0
"4011"	0	17	0
"4012"	34	22	56
"4013"	3	106	0
"4014"	0	17	0
"4015"	0	66	0
"4016"	0	686	0
"4017"	6	19	6
"4018"	1	0	205
"4019"	0	109	0
"4020"	11	63	72
"4021"	8	44	22
"4022"	0	78	5
"4023"	0	100	0
"4024"	0	128	0
"4025"	185	30	34
"4026"	0	94	0
"4027"	85	244	61
"4028"	7	385	2
"4029"	0	436	0
"4030"	19	1209	72
"4031"	0	372	0
"4032"	10	455	0
"4033"	0	9	2
"4034"	9	12	137
"4035"	10	24	128
"4036"	11	137	34
"4037"	8	37	0
"4038"	160	105	247
"4039"	0	144	41
"4040"	443	129	337
"4041"	0	236	6
"4042"	60	3	26
"4043"	3	208	0
"4044"	106	577	68
"4045"	0	14	0
"4046"	0	66	3
"4047"	1	12	108
"4048"	36	54	40
"4049"	29	198	47
"4050"	13	0	15
"4051"	35	756	14
"4052"	4	2	42
"4053"	0	121	2
"4054"	0	153	0
"4055"	0	1630	0
"4056"	67	126	111
"4057"	0	344	2
"4058"	24	36	52
"4059"	22	0	189
"4060"	10	1515	30
"4061"	0	243	0
"4062"	9	36	4
"4063"	6	152	0
"4064"	2	125	0
"4065"	112	1	27
"4066"	0	10	0
"4067"	0	68	0
"4068"	0	19	0
"4069"	36	23	29
"4070"	61	76	43
"4071"	0	107	4
"4072"	822	8	43
"4073"	1270	831	1961
"4074"	3220	1169	7690
"4075"	0	439	0
"4076"	19	2	4
"4077"	184	320	1053
"4078"	0	0	1110
"4079"	188	0	32
"4080"	27	2984	104
"4081"	119	56	42
"4082"	0	0	0
"4083"	69	18	83
"4084"	37	1868	214
"4085"	13	0	70
"4086"	0	1	388
"4087"	4	102	3
"4088"	0	143	0
"4089"	0	449	0
"4090"	19	0	0
"4091"	15	59	5
"4092"	2	63	2
"4093"	0	2622	0
"4094"	25	13	39
"4095"	2	224	0
"4096"	34	746	17
"4097"	3	299	22
"4098"	0	36	0
"4099"	0	111	0
"4100"	51	21	0
"4101"	0	126	6
"4102"	0	4628	0
"4103"	0	5	0
"4104"	6	2281	37
"4105"	2	41	0
"4106"	467	140	136
"4107"	18	5	61
"4108"	0	6	0
"4109"	21	571	62
"4110"	103	16	89
"4111"	15	0	165
"4112"	172	20	20
"4113"	0	237	0
"4114"	0	81	29
"4115"	15	0	67
"4116"	0	9246	0
"4117"	128	10	923
"4118"	0	112	0
"4119"	5	504	0
"4120"	6	168	0
"4121"	6	2	284
"4122"	51	340	245
"4123"	4	0	76
"4124"	149	991	141
"4125"	105	6	20
"4126"	26	3	2
"4127"	727	311	4551
"4128"	37	1231	28
"4129"	2837	74	1423
"4130"	0	119	0
"4131"	701	0	1034
"4132"	11	46	15
"4133"	0	660	0
"4134"	0	3	0
"4135"	7	9	102
"4136"	8991	29	90
"4137"	228	2	0
"4138"	239	1	24
"4139"	0	0	0
"4140"	2	60	8
"4141"	0	749	0
"4142"	2	8	6
"4143"	13	1545	32
"4144"	0	70	0
"4145"	325	14	20
"4146"	40	121	184
"4147"	0	0	0
"4148"	0	14	0
"4149"	405	721	15401
"4150"	0	0	0
"4151"	0	23	0
"4152"	0	1483	9
"4153"	3	27	0
"4154"	0	87	0
"4155"	125	5	209
"4156"	40	47	26
"4157"	0	289	0
"4158"	10	1013	0
"4159"	0	938	0
"4160"	0	64	0
"4161"	23	2	137
"4162"	141	970	351
"4163"	116	16	3
"4164"	930	1144	1608
"4165"	5	54	164
"4166"	277	2828	112
"4167"	654	7	60
"4168"	23	89	38
"4169"	0	153	0
"4170"	0	8	0
"4171"	22	0	125
"4172"	0	0	0
"4173"	46	45	13
"4174"	0	13	3
"4175"	0	56	0
"4176"	6	9	9
"4177"	0	366	0
"4178"	0	10	3
"4179"	0	20	0
"4180"	102	144	182
"4181"	20	69	62
"4182"	45	1248	25
"4183"	0	7	0
"4184"	0	44	0
"4185"	794	696	506
"4186"	95	777	119
"4187"	45	14	4
"4188"	33	54	19
"4189"	984	34	81
"4190"	32	29	56
"4191"	0	105	0
"4192"	0	7	0
"4193"	2	17	0
"4194"	229	0	15
"4195"	104	25	121
"4196"	0	3	0
"4197"	0	428	0
"4198"	23	0	31
"4199"	0	92	2
"4200"	0	0	0
"4201"	3076	60	1779
"4202"	4	51	50
"4203"	25	35	48
"4204"	33	24	17
"4205"	10	69	3
"4206"	341	150	5495
"4207"	0	13	0
"4208"	0	42	16
"4209"	33	36	66
"4210"	177	0	0
"4211"	0	986	0
"4212"	121	3	2
"4213"	0	5	15
"4214"	0	100	0
"4215"	590	698	166
"4216"	8	44	9
"4217"	0	263	8
"4218"	0	0	0
"4219"	0	9	0
"4220"	0	120	0
"4221"	0	83	13
"4222"	0	42	0
"4223"	147	6	1027
"4224"	720	1389	2684
"4225"	15	9	9
"4226"	75	27	20
"4227"	5708	272	1654
"4228"	0	153	0
"4229"	12	1018	18
"4230"	11	6037	32
"4231"	134	1	5
"4232"	47	16	45
"4233"	35	4	0
"4234"	4	282	4
"4235"	14	45	37
"4236"	349	285	358
"4237"	26	1998	20
"4238"	250	583	80
"4239"	43	10	55
"4240"	8	33	57
"4241"	0	59	0
"4242"	0	97	0
"4243"	108	7	120
"4244"	113	1	40
"4245"	0	110	0
"4246"	9	3	57
"4247"	0	18	66
"4248"	9	45	12
"4249"	2	202	5
"4250"	6325	223	5363
"4251"	2	30	0
"4252"	9	47	6
"4253"	11	0	394
"4254"	5	17	166
"4255"	4914	1950	3721
"4256"	0	22	0
"4257"	0	157	0
"4258"	0	35	0
"4259"	5	7	39
"4260"	45	29	68
"4261"	107	182	197
"4262"	47	50	3074
"4263"	0	9	0
"4264"	546	101	177
"4265"	56	0	3
"4266"	0	132	0
"4267"	14	312	38
"4268"	0	540	0
"4269"	0	136	0
"4270"	0	16	0
"4271"	0	7040	0
"4272"	127	237	197
"4273"	0	46	0
"4274"	14	108	17
"4275"	0	160	0
"4276"	0	2	0
"4277"	0	3095	0
"4278"	55	108	81
"4279"	159	1941	179
"4280"	46	181	101
"4281"	0	59	0
"4282"	0	80	6
"4283"	104	760	69
"4284"	83	128	120
"4285"	400	0	12
"4286"	0	396	0
"4287"	0	0	4
"4288"	15	16	23
"4289"	206	116	136
"4290"	90	18	32
"4291"	0	174	0
"4292"	0	1453	0
"4293"	0	0	0
"4294"	17	199	68
"4295"	0	156	0
"4296"	0	0	388
"4297"	19	735	190
"4298"	0	0	0
"4299"	2	0	106
"4300"	0	0	0
"4301"	7	0	624
"4302"	0	259	0
"4303"	23	226	22
"4304"	31	146	54
"4305"	149	54	653
"4306"	559	21	357
"4307"	2	36	31
"4308"	112	0	17
"4309"	5	225	17
"4310"	0	0	2
"4311"	0	53	0
"4312"	0	733	3
"4313"	111	1098	6
"4314"	12	975	121
"4315"	0	8	0
"4316"	0	86	0
"4317"	0	152	12
"4318"	395	14307	892
"4319"	0	716	0
"4320"	0	129	9
"4321"	0	0	169
"4322"	0	138	0
"4323"	179	112	47
"4324"	7	821	109
"4325"	2	23	0
"4326"	43	30	39
"4327"	16	109	16
"4328"	140	29	38
"4329"	0	88	0
"4330"	13690	86	2528
"4331"	0	0	0
"4332"	3	3	3
"4333"	0	28	0
"4334"	0	10	0
"4335"	0	77	0
"4336"	0	0	0
"4337"	11	31	14
"4338"	0	754	0
"4339"	21	218	124
"4340"	4332	4235	719
"4341"	279	0	10
"4342"	11	74	13
"4343"	4	41	9
"4344"	127	80	28
"4345"	12	96	0
"4346"	71	2001	71
"4347"	0	2	0
"4348"	40	134	57
"4349"	0	6	5
"4350"	0	92	4
"4351"	3	66	12
"4352"	0	27	0
"4353"	227	35	76
"4354"	0	114	0
"4355"	0	14	0
"4356"	0	126	0
"4357"	0	247	0
"4358"	0	0	0
"4359"	0	16	0
"4360"	0	59	0
"4361"	0	130	3
"4362"	0	40	4
"4363"	600	3	759
"4364"	78	85	11
"4365"	0	16	21
"4366"	23	13	60
"4367"	15328	457	1363
"4368"	0	1	31
"4369"	0	817	0
"4370"	1274	0	9
"4371"	0	586	0
"4372"	1568	62	1830
"4373"	302	40	390
"4374"	1016	202	1072
"4375"	56	51	40
"4376"	0	282	0
"4377"	0	7	0
"4378"	0	0	154
"4379"	71	20	67
"4380"	0	424	0
"4381"	2652	28	1648
"4382"	349	57	722
"4383"	0	155	0
"4384"	3	0	55
"4385"	9	1560	48
"4386"	571	30	36
"4387"	392	355	594
"4388"	0	4	0
"4389"	197	15	123
"4390"	29	834	57
"4391"	12	34	30
"4392"	0	163	0
"4393"	15	175	10
"4394"	225	309	37
"4395"	17	331	17
"4396"	34	174	26
"4397"	58	67	170
"4398"	37	7	31
"4399"	41	6	85
"4400"	721	69	2334
"4401"	2	254	0
"4402"	0	60	0
"4403"	37	56	30
"4404"	75	8	54
"4405"	23	86	10
"4406"	28	4	31
"4407"	3	586	16
"4408"	34	64	7
"4409"	14	51	17
"4410"	0	453	0
"4411"	0	0	0
"4412"	4	139	13
"4413"	0	72	0
"4414"	2031	254	678
"4415"	74	141	102
"4416"	0	221	0
"4417"	0	430	0
"4418"	171	0	7
"4419"	25	186	130
"4420"	0	2	0
"4421"	4	61	8
"4422"	36	1924	136
"4423"	65	257	7691
"4424"	0	335	18
"4425"	314	29	2686
"4426"	0	268	3
"4427"	2751	329	3518
"4428"	6	70	12
"4429"	0	2	0
"4430"	20	13	198
"4431"	0	85	0
"4432"	0	299	15
"4433"	28	13	178
"4434"	0	4	4
"4435"	243	0	0
"4436"	48	38	101
"4437"	8	10	23
"4438"	0	595	0
"4439"	889	21	25
"4440"	0	66	0
"4441"	0	178	0
"4442"	16	47	46
"4443"	0	82	0
"4444"	0	185	0
"4445"	4	5279	4
"4446"	0	454	0
"4447"	21	54	26
"4448"	7	23	67
"4449"	12	605	30
"4450"	401	30	9
"4451"	0	168	0
"4452"	0	0	0
"4453"	119	23184	193
"4454"	0	20	24
"4455"	0	3471	4
"4456"	178	278	231
"4457"	229	930	77
"4458"	71	58	154
"4459"	0	357	67
"4460"	7	34	3
"4461"	406	21152	103
"4462"	0	0	0
"4463"	0	296	0
"4464"	26	27	33
"4465"	437	547	1469
"4466"	116	296	201
"4467"	20	14	45
"4468"	35	67	29
"4469"	12	150	0
"4470"	8	208	22
"4471"	13	0	0
"4472"	3	596	12
"4473"	0	200	0
"4474"	9	69	6
"4475"	0	47	0
"4476"	15	108	35
"4477"	15	13	0
"4478"	0	0	0
"4479"	18	86	20
"4480"	19	14	30
"4481"	20	92	2
"4482"	0	5	0
"4483"	4	66	2
"4484"	4	0	12
"4485"	0	0	429
"4486"	0	193	0
"4487"	0	10	0
"4488"	0	97	29
"4489"	2385	8	1068
"4490"	0	0	0
"4491"	2	219	4
"4492"	146	370	39
"4493"	31	37	46
"4494"	2281	10	66
"4495"	131	234	41
"4496"	0	6	25
"4497"	53	60	0
"4498"	23	4	13
"4499"	0	2	16
"4500"	11	439	11
"4501"	0	126	0
"4502"	16	160	5
"4503"	0	252	0
"4504"	0	293	0
"4505"	2090	23	3387
"4506"	0	1293	0
"4507"	0	21	0
"4508"	62	37	15
"4509"	0	0	0
"4510"	650	31	42
"4511"	0	3	0
"4512"	19	35	48
"4513"	74	84	19
"4514"	0	33	0
"4515"	39	54	106
"4516"	0	122	0
"4517"	75	383	35
"4518"	12	15	8
"4519"	421	22	4
"4520"	0	69	0
"4521"	766	198	3088
"4522"	3331	261	2557
"4523"	8	137	20
"4524"	697	159	536
"4525"	90	13	129
"4526"	58	15	62
"4527"	0	10	0
"4528"	0	29	10
"4529"	0	0	0
"4530"	24	42	50
"4531"	2871	356	348
"4532"	3	510	5
"4533"	2	110	48
"4534"	35	9	50
"4535"	0	0	0
"4536"	28	29	63
"4537"	0	0	0
"4538"	0	43	0
"4539"	3	29	0
"4540"	0	84	0
"4541"	25	68	51
"4542"	0	19	4
"4543"	1211	18	611
"4544"	1621	464	334
"4545"	71	3	314
"4546"	5	14	17
"4547"	0	0	0
"4548"	2315	86	9596
"4549"	271	110	103
"4550"	8	13	3
"4551"	21	0	0
"4552"	186	10	19
"4553"	1937	824	5452
"4554"	265	6	23
"4555"	152	11	41
"4556"	0	0	4917
"4557"	0	27	0
"4558"	0	1302	0
"4559"	6785	41	787
"4560"	96	16	10
"4561"	15	13	242
"4562"	0	0	0
"4563"	211	740	502
"4564"	1	8	2
"4565"	130	170	102
"4566"	30	25	16
"4567"	0	199	0
"4568"	8	90	10
"4569"	23	22	7
"4570"	11	129	78
"4571"	48	198	98
"4572"	0	0	0
"4573"	14	1510	28
"4574"	136	0	0
"4575"	302	530	794
"4576"	3	36	4
"4577"	0	107	0
"4578"	29	32	0
"4579"	41	157	14
"4580"	76	8275	11
"4581"	26	32	13
"4582"	0	2230	0
"4583"	0	0	0
"4584"	0	29	0
"4585"	8	326	5
"4586"	68	306	391
"4587"	14	247	68
"4588"	0	380	0
"4589"	3609	7734	3469
"4590"	2339	46	19856
"4591"	2531	172	559
"4592"	3	1196	10
"4593"	20	6	114
"4594"	0	223	0
"4595"	10	3	1
"4596"	15	44	0
"4597"	6	19	36
"4598"	55	22	25
"4599"	14	23	13
"4600"	48	5	97
"4601"	21	710	13
"4602"	37	1117	42
"4603"	0	113	0
"4604"	0	270	2
"4605"	129	4	55
"4606"	0	353	4
"4607"	349	132	581
"4608"	15	9017	55
"4609"	768	2764	594
"4610"	7	37	7
"4611"	43	17	28
"4612"	0	0	0
"4613"	82	826	489
"4614"	39	99	2
"4615"	57	1	26
"4616"	2	74	0
"4617"	0	123	2
"4618"	0	73	0
"4619"	0	51	0
"4620"	0	114	0
"4621"	0	51	0
"4622"	764	1382	922
"4623"	0	0	0
"4624"	2	0	0
"4625"	31	1	149
"4626"	2	13	0
"4627"	7886	3567	1598
"4628"	1457	452	647
"4629"	0	5	0
"4630"	0	20173	424
"4631"	115	1	21
"4632"	26	6	70
"4633"	113	58	151
"4634"	22	0	70
"4635"	14	217	0
"4636"	4	109	5
"4637"	0	390	0
"4638"	0	365	0
"4639"	15	0	145
"4640"	0	4228	0
"4641"	0	0	0
"4642"	0	5	4
"4643"	18	31	10
"4644"	28	10	5
"4645"	0	18	0
"4646"	0	0	0
"4647"	0	331	0
"4648"	0	166	0
"4649"	4	130	4
"4650"	75	28	5476
"4651"	63	26	305
"4652"	2	7	9
"4653"	32	35	23
"4654"	0	16	0
"4655"	0	13	0
"4656"	68	134	13
"4657"	11	461	10
"4658"	150	316	253
"4659"	18	18	0
"4660"	0	232	12
"4661"	521	86	46
"4662"	791	0	28
"4663"	0	20	0
"4664"	67	42	178
"4665"	281	313	909
"4666"	79	70	130
"4667"	0	2610	0
"4668"	0	8	0
"4669"	2	8	0
"4670"	62	41	35
"4671"	2	5	6
"4672"	158	6	189
"4673"	1489	305	270
"4674"	572	3	16
"4675"	4	196	7
"4676"	107	1	0
"4677"	5	306	4
"4678"	3	77	7
"4679"	15	84	27
"4680"	0	0	0
"4681"	0	560	0
"4682"	22	12	27
"4683"	2	0	0
"4684"	4	24	15
"4685"	0	0	88
"4686"	9	335	12
"4687"	2	1053	26
"4688"	114	0	22
"4689"	0	230	0
"4690"	1095	4877	1710
"4691"	87	50	122
"4692"	40	196	3082
"4693"	1809	15	98
"4694"	0	30	6
"4695"	32	8214	17
"4696"	74	84	22
"4697"	0	2	0
"4698"	24	4648	83
"4699"	12	6852	205
"4700"	0	55	0
"4701"	2	8	0
"4702"	2	0	0
"4703"	0	902	0
"4704"	21	38	68
"4705"	69	1257	284
"4706"	0	50	4
"4707"	0	0	0
"4708"	16773	1066	32171
"4709"	0	179	0
"4710"	155	0	227
"4711"	0	142	0
"4712"	0	107	2
"4713"	0	2409	0
"4714"	36	1619	34
"4715"	0	18	0
"4716"	0	145	4
"4717"	0	43	0
"4718"	34	15	773
"4719"	0	582	0
"4720"	0	0	0
"4721"	0	0	0
"4722"	0	515	2
"4723"	25	23	9
"4724"	0	1686	0
"4725"	0	59	0
"4726"	32	10	70
"4727"	0	6	0
"4728"	2	10	8
"4729"	12	634	9
"4730"	21	1739	38
"4731"	0	13	0
"4732"	341	749	1300
"4733"	0	75	0
"4734"	4	47	4
"4735"	43	14	13
"4736"	233	166	2298
"4737"	27	16	55
"4738"	0	2	0
"4739"	82	1	16
"4740"	3	62	0
"4741"	4	16	40
"4742"	1	136	3
"4743"	237	27	33
"4744"	0	270	0
"4745"	12	3841	25
"4746"	0	2432	82
"4747"	56	24	57
"4748"	15	39	8
"4749"	0	267	0
"4750"	2	437	7
"4751"	9	14	25
"4752"	118	5	11
"4753"	0	5805	0
"4754"	1	11	3
"4755"	94	6	622
"4756"	11345	1732	5398
"4757"	253	85	315
"4758"	0	60	2
"4759"	0	0	0
"4760"	0	875	0
"4761"	0	24	0
"4762"	9	26	0
"4763"	271	201	462
"4764"	0	22846	0
"4765"	0	109	2
"4766"	13	31	23
"4767"	0	4	0
"4768"	102	191	211
"4769"	7	30	0
"4770"	0	20	8
"4771"	62	30	71
"4772"	3	33	17
"4773"	9	103	7
"4774"	0	244	0
"4775"	76	70	72
"4776"	0	14	22
"4777"	0	2	0
"4778"	3	0	0
"4779"	9	49	26
"4780"	0	0	0
"4781"	0	32	0
"4782"	0	0	0
"4783"	32	154	86
"4784"	124	0	41
"4785"	0	0	14
"4786"	19	2665	62
"4787"	0	8	0
"4788"	11	2	38
"4789"	28	95	5
"4790"	2	2	528
"4791"	97	7	0
"4792"	148	4	2
"4793"	0	131	0
"4794"	0	38	0
"4795"	216	105	380
"4796"	0	2	156
"4797"	37	58	128
"4798"	2820	4888	4507
"4799"	0	3991	0
"4800"	0	433	0
"4801"	5	321	0
"4802"	0	0	0
"4803"	3	96	5
"4804"	1537	9192	165
"4805"	0	0	0
"4806"	36	1942	91
"4807"	229	30	11028
"4808"	0	63	0
"4809"	0	0	540
"4810"	34	1722	11
"4811"	0	461	12
"4812"	0	14	0
"4813"	2	5	11
"4814"	0	2	0
"4815"	113	35	19
"4816"	75	21	2
"4817"	6217	307	1554
"4818"	27	41	5
"4819"	876	187	203
"4820"	2173	1500	631
"4821"	9	21	0
"4822"	18	9	45
"4823"	0	305	0
"4824"	161	364	209
"4825"	4807	1226	5853
"4826"	0	0	0
"4827"	0	256	0
"4828"	346	286	1338
"4829"	0	117	0
"4830"	4	12	17
"4831"	13	51	112
"4832"	0	254	0
"4833"	0	109	4
"4834"	20	105	22
"4835"	0	316	0
"4836"	0	2	0
"4837"	0	344	0
"4838"	0	747	0
"4839"	234	3	35
"4840"	23	3	2
"4841"	115	373	169
"4842"	202	336	270
"4843"	4603	67	1064
"4844"	0	86	81
"4845"	7	9	7
"4846"	1273	563	2933
"4847"	2	6	0
"4848"	0	0	0
"4849"	29	14	1
"4850"	0	30276	0
"4851"	0	59	4
"4852"	1392	48	56
"4853"	0	48	60
"4854"	491	22	1028
"4855"	20	7	45
"4856"	187	754	496
"4857"	24	699	68
"4858"	9	84	16
"4859"	246	296	835
"4860"	25	7	270
"4861"	0	7	9
"4862"	20	56	53
"4863"	131	0	2
"4864"	0	1435	0
"4865"	0	3	0
"4866"	430	176	42
"4867"	233	0	0
"4868"	0	139	0
"4869"	781	34	5427
"4870"	29	89	45
"4871"	36	2	6
"4872"	0	100	0
"4873"	4	34	59
"4874"	20	50	9
"4875"	0	26	14
"4876"	14	157	354
"4877"	107	1	2
"4878"	0	110	0
"4879"	407	855	1258
"4880"	0	23	0
"4881"	275	15	22
"4882"	0	1390	0
"4883"	0	7	0
"4884"	0	7143	32
"4885"	0	313	0
"4886"	123	111	1060
"4887"	207	306	542
"4888"	47	1286	52
"4889"	17	3	12
"4890"	0	28	0
"4891"	345	128	1362
"4892"	55	111	2
"4893"	51	58	31
"4894"	400	903	621
"4895"	22	40	33
"4896"	85	21	1785
"4897"	4	10	3
"4898"	11	4	23
"4899"	17	439	28
"4900"	0	136	0
"4901"	2147	25	2110
"4902"	83	34	79
"4903"	0	140	0
"4904"	4804	20	10
"4905"	0	84	0
"4906"	15	2	17
"4907"	0	0	0
"4908"	0	366	0
"4909"	9	384	14
"4910"	107	62	170
"4911"	0	405	0
"4912"	13	50	4
"4913"	0	297	0
"4914"	643	1040	1136
"4915"	256	60	52
"4916"	195	41	24
"4917"	30	17	208
"4918"	10	54	24
"4919"	87	878	206
"4920"	81	39	123
"4921"	1314	28	90
"4922"	135	51	153
"4923"	10	1496	28
"4924"	7	8	5
"4925"	14	95	12
"4926"	0	188	0
"4927"	13	57	18
"4928"	235	2525	282
"4929"	212	680	138
"4930"	0	0	5
"4931"	55	391	85
"4932"	0	181	0
"4933"	0	0	561
"4934"	216	11069	115
"4935"	0	6	0
"4936"	11	70	50
"4937"	153	4972	244
"4938"	2	40	1
"4939"	0	117	0
"4940"	0	23	0
"4941"	2917	96	1670
"4942"	22	78	6
"4943"	19	13	78
"4944"	1573	11	32
"4945"	0	0	0
"4946"	2	71	4
"4947"	0	26	0
"4948"	0	18	7
"4949"	88	0	17
"4950"	0	110	0
"4951"	0	1116	0
"4952"	95	20	52
"4953"	63	5	38
"4954"	0	2	75
"4955"	1007	13	6179
"4956"	0	71	0
"4957"	0	0	19
"4958"	194	57	38
"4959"	76	38	54
"4960"	0	5894	0
"4961"	0	9	0
"4962"	444	751	529
"4963"	0	7	181
"4964"	2	8	665
"4965"	0	652	0
"4966"	39	245	57
"4967"	2	542	11
"4968"	4355	834	22457
"4969"	89	74	25
"4970"	0	88	2
"4971"	450	77	2698
"4972"	0	258	2
"4973"	20	19	141
"4974"	11	667	31
"4975"	0	0	0
"4976"	12	88	43
"4977"	19	16	13
"4978"	0	16	0
"4979"	4	54	29
"4980"	114	233	266
"4981"	4	0	3
"4982"	3	74	7
"4983"	756	1736	68
"4984"	0	44	0
"4985"	0	0	0
"4986"	77	39	10
"4987"	100	630	275
"4988"	759	68	105
"4989"	13	6	9
"4990"	380	0	152
"4991"	334	240	528
"4992"	0	127	0
"4993"	21	17	8
"4994"	12	85	161
"4995"	0	94	0
"4996"	6	2	212
"4997"	463	22	275
"4998"	36	10	52
"4999"	0	98	0
"5000"	20	0	9
"5001"	1	17	69
"5002"	0	310	0
"5003"	19	3175	39
"5004"	24	66	67
"5005"	52	644	127
"5006"	2	188	0
"5007"	43	191	38
"5008"	0	23	0
"5009"	0	183	0
"5010"	2	49	2
"5011"	0	102	0
"5012"	0	77	0
"5013"	6	192	45
"5014"	47	35	19
"5015"	22	32	62
"5016"	0	0	5
"5017"	2615	24	0
"5018"	0	5	286
"5019"	0	470	0
"5020"	0	10	3
"5021"	106	3	33
"5022"	22	24	85
"5023"	50	31	6
"5024"	434	10	25
"5025"	107	9	8
"5026"	81	454	227
"5027"	108	112	160
"5028"	20	40	86
"5029"	4	20	0
"5030"	0	67	0
"5031"	55	59	99
"5032"	12	1	132
"5033"	0	0	0
"5034"	2256	60	173
"5035"	0	6892	0
"5036"	9	165	10
"5037"	40	101	30
"5038"	179	627	313
"5039"	66	5750	143
"5040"	2	55	4
"5041"	0	0	0
"5042"	27	225	15
"5043"	0	263	4
"5044"	0	0	0
"5045"	17	0	0
"5046"	0	450	0
"5047"	189	5323	185
"5048"	20	35	29
"5049"	0	25	17
"5050"	0	232	0
"5051"	35	42	43
"5052"	1	4	3
